"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1855946024260632755","Mon Nov 11 12:17:44 +0000 2024","0","@nathaasf tau ga asfa??? ternyata caraku kurikulum merdeka tapi gurunya make k13????? lu jadi gue baik-baik aja ga???","1855948018228281351","","nathaasf","in","","0","1","0","https://x.com/simpfornyu/status/1855948018228281351","1449393276205756418","simpfornyu"
"1855919711248351700","Mon Nov 11 12:15:39 +0000 2024","0","@aetherdepokk tolong. murid smp baru gua banyak yang belum bisa Baca gara gara kurikulum merdeka","1855947495022751957","","aetherdepokk","in","","0","0","0","https://x.com/CutFathinUwU/status/1855947495022751957","1598309166531039232","CutFathinUwU"
"1855850200562270703","Mon Nov 11 12:12:34 +0000 2024","2","@tempodotco Katanya anak sekolah hasil didikan kurikulum merdeka banyak yang tidak bisa baca ini malah di ajarin coding opo ne iki ","1855946718380241325","","tempodotco","in","di hati","0","0","0","https://x.com/harijanto_1/status/1855946718380241325","1016145238589489152","harijanto_1"
"1855946024260632755","Mon Nov 11 12:09:48 +0000 2024","0","gue beneran ga paham sama kurikulum merdeka dah guys masa gue ngerjain kpk sama fpb salah??????","1855946024260632755","","","in","","0","2","0","https://x.com/simpfornyu/status/1855946024260632755","1449393276205756418","simpfornyu"
"1855802161839640791","Mon Nov 11 12:05:41 +0000 2024","0","@Boediantar4 @Abe_Mukti Kurikulum merdeka","1855944988359790837","","Boediantar4","in","","0","0","0","https://x.com/robinhood_374/status/1855944988359790837","1650437876776341505","robinhood_374"
"1855943679133016263","Mon Nov 11 12:00:29 +0000 2024","0","nih kurikulum ganti jadi 2013 aja kata gue mah anjir rudet lah kurikulum merdeka teh ","1855943679133016263","","","in","Jawa Barat, Indonesia","0","1","0","https://x.com/ggulaliimaniezz/status/1855943679133016263","1130361131640320000","ggulaliimaniezz"
"1855892001012826531","Mon Nov 11 11:59:54 +0000 2024","2","@buntand @Iflaa1105 Akibat kurikulum merdeka abal abal","1855943533183807648","","buntand","in","Jakarta","0","0","0","https://x.com/FelixSGL1/status/1855943533183807648","2862109627","FelixSGL1"
"1855802161839640791","Mon Nov 11 11:58:31 +0000 2024","0","@Boediantar4 @Abe_Mukti Kurikulum merdeka ?","1855943184171536481","","Boediantar4","in","","0","0","0","https://x.com/Seibei2025/status/1855943184171536481","1742115172008038400","Seibei2025"
"1855802161839640791","Mon Nov 11 11:54:29 +0000 2024","0","@Boediantar4 @Abe_Mukti Kurikulum merdeka","1855942169640751156","","Boediantar4","in","Indonesia","0","0","0","https://x.com/blibisku/status/1855942169640751156","1605596862","blibisku"
"1855802161839640791","Mon Nov 11 11:41:53 +0000 2024","0","@Boediantar4 @Abe_Mukti Inilah hasil kurikulum merdeka...jadinya indonesia cemas....pak guru gk ush takut hajar saja kalau sudah mengancam jiwa....dan gk ush di lamain lg lgs keluarkan dr sekolah masih banyak org yg mau sekolah...","1855938997740261887","","Boediantar4","in","","0","0","0","https://x.com/herdiridwa82051/status/1855938997740261887","1754404522246782976","herdiridwa82051"
"1855802161839640791","Mon Nov 11 11:24:10 +0000 2024","0","@Boediantar4 @erazhahir @Abe_Mukti Produk kurikulum merdeka merdeka pakai seragam","1855934541598461999","","Boediantar4","in","","0","0","0","https://x.com/yayat_mhyt/status/1855934541598461999","909748419253690368","yayat_mhyt"
"1855561125641015663","Mon Nov 11 11:22:32 +0000 2024","0","@ttmymoodb biru+merah = kurikulum merdeka biru+merah+putih = kurikulum deep web","1855934127704604949","","ttmymoodb","in","Rumah Makan Terang","0","0","0","https://x.com/qristxt/status/1855934127704604949","1740903854085177344","qristxt"
"1855802161839640791","Mon Nov 11 11:03:29 +0000 2024","0","@Boediantar4 @Abe_Mukti Kurikulum merdeka","1855929334281973823","","Boediantar4","in","","0","0","0","https://x.com/AdindaNnk97600/status/1855929334281973823","1783886012982456320","AdindaNnk97600"
"1855924596555595995","Mon Nov 11 10:44:39 +0000 2024","2"," Joki tugas pendidikan (khususny PGSD) Skripsi kualitatif k13 kurikulum merdeka RPP modul bahan ajar LKPD soal eval PPT artikel makalah jurnal jasa tulis ketik mind map poster infografis. Trusted murah &amp; tidak asal. Testi di bio‍️ ️ https://t.co/oGIwrTbliJ https://t.co/OFfwlbtyQR","1855924596555595995","https://pbs.twimg.com/media/GcGRkjkaQAAO-e5.jpg","","in","","0","0","0","https://x.com/changguyaaa/status/1855924596555595995","1238403535022125056","changguyaaa"
"1855917807239835859","Mon Nov 11 10:42:05 +0000 2024","0","@mufamfrh kurikulum merdeka","1855923950058172551","","mufamfrh","in","Indonesia","0","0","0","https://x.com/andinsptr_/status/1855923950058172551","157690154","andinsptr_"
"1855802161839640791","Mon Nov 11 10:16:28 +0000 2024","0","@Boediantar4 @Abe_Mukti Hasil kurikulum merdeka","1855917501663834503","","Boediantar4","in","","0","0","0","https://x.com/Social_Mediaku/status/1855917501663834503","1852112372783288320","Social_Mediaku"
"1855853296915038717","Mon Nov 11 10:12:32 +0000 2024","0","@ismailfahmi ganti kurmed dgn coret/hapus frasa kurikulum merdeka lalu kenalkan istilah deep learning pdhl deep learning dan kurikulum merdeka berkerabat dgn computational thinking. Ujung²nya OKOB aja ganti kurikulum. informatika masih menguasai alam pikiran penggede. org math&amp;bahasa ghoib.","1855916511367684149","","ismailfahmi","in","nothingness forest","0","0","0","https://x.com/bengkokek/status/1855916511367684149","190907470","bengkokek"
"1855802161839640791","Mon Nov 11 10:12:31 +0000 2024","0","@Boediantar4 @Abe_Mukti Apa ini Hasil kurikulum merdeka ala rezim @jokowi","1855916508725289087","","Boediantar4","in","","0","0","0","https://x.com/maulana_haq75/status/1855916508725289087","1808690730665455616","maulana_haq75"
"1855912582101840317","Mon Nov 11 09:56:55 +0000 2024","0","Kapolri Tambahkan Kurikulum Terkait Pangan di SMK Bhayangkara https://t.co/MO3kCOmEjo","1855912582101840317","","","in","Indonesia","0","0","0","https://x.com/rmol_id/status/1855912582101840317","990237626","rmol_id"
"1855831568868102569","Mon Nov 11 09:51:12 +0000 2024","0","@PicuPiee @_moonlitlustre_ @TirtoID gw hadir kesini cuma mau bilang situ wibu rohis goblok sampah gak punya anak gak punya pengalaman cari sekolah dgn pilihan berbagai kurikulum Cambridge Int Baccalaureate atau Merdeka plus tapi merasa paling paham. Situ pasti denial lagi kalo di SD sdh ada ekskul robotik","1855911144214720860","","PicuPiee","in","","0","0","0","https://x.com/el_sulfat/status/1855911144214720860","125235427","el_sulfat"
"1855910062142697733","Mon Nov 11 09:46:54 +0000 2024","0","Was-was Menanti Kejelasan Kurikulum Merdeka dan Deep Learning https://t.co/KO8amE6X1l","1855910062142697733","","","in","Indonesia","0","0","0","https://x.com/akbarpitopang_/status/1855910062142697733","1512092267955167234","akbarpitopang_"
"1855831568868102569","Mon Nov 11 09:38:44 +0000 2024","0","@PicuPiee @_moonlitlustre_ @TirtoID hehe sudah ketaker situ gak punya anak jd gak punya pengalaman muter2 cari sekolah anak SD dgn pilihan berbagai kurikulum cambridge Int Baccalaureate atau Merdeka plus yg ada pelajaran computing science. Goblok","1855908006153834750","","PicuPiee","in","","0","2","0","https://x.com/el_sulfat/status/1855908006153834750","125235427","el_sulfat"
"1855831568868102569","Mon Nov 11 09:24:04 +0000 2024","1","@TirtoID Bagus ini langkah bagus Kurikulum merdeka gabungin dengan ini makin lengkap ","1855904313719259175","","TirtoID","in","","0","0","0","https://x.com/immakhab/status/1855904313719259175","1747255031731281920","immakhab"
"1855850200562270703","Mon Nov 11 09:18:01 +0000 2024","0","@tempodotco Bagus sih usulan pak Wapres tapi banyak murid yang sudah dirusak kurikulum merdeka kemarin ... Mbok ya nunggu sampai pemahaman pendidikan dasarnya masuk dulu lah","1855902791824224335","","tempodotco","in","Jember, jawa timur","0","0","0","https://x.com/Agoessetgunz/status/1855902791824224335","321948535","Agoessetgunz"
"1855894658259521720","Mon Nov 11 09:13:03 +0000 2024","2","@F2aldi Basic pendidikan masih ngaco Tapi ya itu kurikulum merdeka. Siswa bebas untuk tidak belajar ","1855901542236524579","","F2aldi","in","Data Center, Singapore","0","0","0","https://x.com/ibnux/status/1855901542236524579","20653807","ibnux"
"1855898373355888689","Mon Nov 11 09:00:27 +0000 2024","0","Kurikulum Merdeka","1855898373355888689","","","in","Indonesia","0","0","0","https://x.com/andinsptr_/status/1855898373355888689","157690154","andinsptr_"
"1855897211525304556","Mon Nov 11 08:55:50 +0000 2024","19","Lha kurikulum merdeka belajar itu kan pendekatannya adalah deep learning. Coba pelajari dulu. Genit2 memang orang kalau sdh jadi Menteri apalagi menteri pendidikan. Tak terkecuali prof @Abe_Mukti ","1855897211525304556","","","in","Indonesia","1","2","7","https://x.com/ferrykoto/status/1855897211525304556","24893875","ferrykoto"
"1855893682572103828","Mon Nov 11 08:48:10 +0000 2024","0","@beautifaay Akibat kurikulum merdeka","1855895282367725610","","beautifaay","in","Jambi, Indonesia","0","1","0","https://x.com/p10ntuhan/status/1855895282367725610","1467047722792357888","p10ntuhan"
"1855818883812475218","Mon Nov 11 08:27:54 +0000 2024","1","@AgungNugro70049 Efek kurikulum merdeka dn jg efek hape","1855890179531358592","","AgungNugro70049","in","Hamparan bumı Allah 🏜🏞🛤","0","1","0","https://x.com/mulkanjabariyan/status/1855890179531358592","1496834181279612933","mulkanjabariyan"
"1855885815412638037","Mon Nov 11 08:10:33 +0000 2024","0"," Sedang mencari buku panduan matematika yang lengkap untuk mengajar di SD/MI? Kami punya rekomendasi buku terbaik yang dirancang sesuai Kurikulum Merdeka! Yuk ikuti terus thread ini untuk detailnya. ⬇️ https://t.co/yinA9SYmIg","1855885815412638037","https://pbs.twimg.com/media/GcFuPr-bEAAfRa_.jpg","","in","Sidoarjo - Indonesia","0","1","0","https://x.com/Bitnekaid/status/1855885815412638037","1782601498528194560","Bitnekaid"
"1855525469950742606","Mon Nov 11 07:58:26 +0000 2024","0","@Rizieq_Sangean Efek kurikulum merdeka","1855882767063752753","","Rizieq_Sangean","in","Here | There | Everywhere","0","0","0","https://x.com/artdeth/status/1855882767063752753","77915076","artdeth"
"1855850200562270703","Mon Nov 11 07:54:40 +0000 2024","0","@tempodotco yg kemaren aja kurikulum merdeka anak sama kagak bisa baca pembagian bilangan ... mau pake ai bujubuneng tambah males aja murid2 te apa apa tinggal AI aja","1855881815225147614","","tempodotco","in","Indonesia","0","0","0","https://x.com/GumerTjs/status/1855881815225147614","230096405","GumerTjs"
"1855880383486886253","Mon Nov 11 07:48:58 +0000 2024","0","Saya buka jasa joki pembuatan modul ajar kurikulum merdeka Atau juga bisa yang lebih lengkapnya perangkat ajar 250k udah lengkap dengan bahan ajar/bacaan lkpd soal evaluasi dll tinggal diimplementasikan saja untuk ukin ataupun mengajar yaww https://t.co/7q25n8Ynyo","1855880383486886253","","","in","","0","0","0","https://x.com/uci_store/status/1855880383486886253","994252709682335745","uci_store"
"1855874849304129669","Mon Nov 11 07:26:59 +0000 2024","0","setuju sih kemaren ada konten yg bedain penjumlahan kurikulum merdeka dan sebelum nya . itu udah dasar2 pemrograman tinggal ningkatin lagi","1855874849304129669","","","in","","0","0","0","https://x.com/inidodi/status/1855874849304129669","86948227","inidodi"
"1855870770414752119","Mon Nov 11 07:10:46 +0000 2024","0","Kunci Jawaban Bahasa Inggris Kelas 9 Kurikulum Merdeka Halaman 113 114 115 Liburan ke Labuan Bajo https://t.co/Bz1QHTqBzi","1855870770414752119","","","in","Ternate","0","0","0","https://x.com/Tribun_Ternate/status/1855870770414752119","1667089665554513921","Tribun_Ternate"
"1855855744429576688","Mon Nov 11 07:07:11 +0000 2024","0","@eDzulfikar Literasi finansial sudah menjadi isu prioritas pada Kurikulum Merdeka &gt;&gt; https://t.co/hTnDuR9MLM https://t.co/c8OK0pmY33","1855869868626804965","https://pbs.twimg.com/media/GcFfzmxbcAAHp_G.jpg","eDzulfikar","in","just a click away","0","0","0","https://x.com/dbrahmantyo/status/1855869868626804965","90809267","dbrahmantyo"
"1855240434752401481","Mon Nov 11 07:03:57 +0000 2024","0","@msaid_didu Si Kuntet otak cabul https://t.co/Xx8JiKGdom","1855869052960555101","https://pbs.twimg.com/media/GcFfDpgbkAA05tt.jpg","msaid_didu","in","","0","0","0","https://x.com/entecavir_/status/1855869052960555101","1839299678149685252","entecavir_"
"1855431665285546449","Mon Nov 11 06:48:12 +0000 2024","0","@tyrectt hasil kurikulum merdeka","1855865088898719914","","tyrectt","in","","0","0","0","https://x.com/zamzam3779/status/1855865088898719914","1828699636695212032","zamzam3779"
"1855861120260772256","Mon Nov 11 06:32:25 +0000 2024","1","Kok ada ujian? Tidak ikut Kurikulum Merdeka?","1855861120260772256","","","in","Indonesia","0","0","0","https://x.com/NephilaXmus/status/1855861120260772256","62764588","NephilaXmus"
"1855831568868102569","Mon Nov 11 06:27:31 +0000 2024","0","@TirtoID Sebenernya udah ada kok di kurikulum merdeka Mapel Informatika mencakup cara berpikir komputasional. Gurunya pak yang belum ada mah","1855859886942511436","","TirtoID","in","","0","2","0","https://x.com/brbhyy/status/1855859886942511436","1559579908552421376","brbhyy"
"1855850785369895055","Mon Nov 11 05:51:21 +0000 2024","0","Inilah hasil kurikulum.merdeka . Merdeka lakuin apa saja. Akhirnya guru2 apatis. Terserah siswa toh bukan anak bpk ibu guru. Salah orang tua yg manjain anak2nya.","1855850785369895055","","","in","","0","0","0","https://x.com/kapururaya/status/1855850785369895055","1822856271428755456","kapururaya"
"1855835725960487377","Mon Nov 11 04:51:31 +0000 2024","0","Persiapan Masuk SD Siap Hadapi Pelajaran Bahasa Indonesia Kurikulum Merdeka PDF A4 SIAP CETAK (PRINTABLE) Dalam lembar aktivitas ini ada 101 soal yang disesuaikan dengan pelajaran bahasa Indonesia SD KURIKULUM MERDEKA https://t.co/jIKl44ARu7 https://t.co/qtXu4BkmnS","1855835725960487377","https://pbs.twimg.com/media/GcFAt8CaYAAhycv.jpg","","in","Depok, Jawa Barat","0","0","0","https://x.com/paskalinawriter/status/1855835725960487377","1317035146327982080","paskalinawriter"
"1855832841772507454","Mon Nov 11 04:40:03 +0000 2024","2","hari ini nyiapin video podcast besok presentasi kimia ulangan mat u presentasi bing tl yang gua aja belom ngerjain rabu presentasi pkwu DAN BLOM NGEDIT VIDEO FUCK YOU KURIKULUM MERDEKA FUCK YOU NADIEM","1855832841772507454","","","in","aku atiny kang slepew","0","1","0","https://x.com/jasukecee/status/1855832841772507454","1637740223898722305","jasukecee"
"1855818883812475218","Mon Nov 11 04:27:08 +0000 2024","2","@Ronym96650835 Hasil kurikulum merdeka","1855829591262400643","","Ronym96650835","in","Hamparan bumı Allah 🏜🏞🛤","0","1","0","https://x.com/mulkanjabariyan/status/1855829591262400643","1496834181279612933","mulkanjabariyan"
"1855827261188178369","Mon Nov 11 04:17:53 +0000 2024","0","To do list: Membedah 5 Kurikulum (Pearson Edexcel Montessori Reggio Emilia Kurikulum 5C UMN Kurikulum Merdeka) Membuat beberapa SOP untuk guru TK dan SD Time table kegiatan pembiasaan + pemilihan lagu Gapapa kok gapapa. Asal jangan suruh aku buat jadi Marketing.","1855827261188178369","","","in","Kota Tangerang, Banten","0","0","0","https://x.com/Nimaaaass/status/1855827261188178369","201237746","Nimaaaass"
"1855823371151503370","Mon Nov 11 04:02:25 +0000 2024","0","Gue ni ga suka kurikulum merdeka tpi soalnya disuruh mendukung pernyataan yg baik ttg kurikulum merdeka. Lah gimama","1855823371151503370","","","in","GI 1/180 HSR C50/180 W10/160","0","0","0","https://x.com/lockhartteu/status/1855823371151503370","59442836","lockhartteu"
"1855802161839640791","Mon Nov 11 03:55:27 +0000 2024","0","@Boediantar4 @Abe_Mukti kurikulum merdeka!!medeka mau melawan guru sekalipun kali ya!","1855821616326062535","","Boediantar4","in","Medan Polonia, Indonesia","0","0","0","https://x.com/alboy_aboe/status/1855821616326062535","2885237735","alboy_aboe"
"1855554599027122422","Mon Nov 11 03:31:31 +0000 2024","0","@narkosun Ini bocah hasil didikan kurikulum merdeka besutan Nadiem ","1855815592546034014","","narkosun","in","di hati","0","0","0","https://x.com/harijanto_1/status/1855815592546034014","1016145238589489152","harijanto_1"
"1855805812712849571","Mon Nov 11 03:16:55 +0000 2024","0","@ralucublass Gara2 kurikulum MERDEKA ","1855811920898744598","","ralucublass","in","","0","0","0","https://x.com/yudiwibowo976/status/1855811920898744598","1613778783760416768","yudiwibowo976"
"1855811662407721205","Mon Nov 11 03:15:54 +0000 2024","0","Ini gimana Logika Polisi.. Kalau menerima pasti ada yang menyebabkan. Pasti Polisi ini sekolahnya pakai Kurikulum Merdeka @PAUDDikdasmen ","1855811662407721205","","","in","Bogor","0","0","0","https://x.com/r_suryatoga/status/1855811662407721205","61211453","r_suryatoga"
"1855611284072628508","Mon Nov 11 03:12:37 +0000 2024","0","@fahminiso kurikulum merdeka untuk tidak belajar?","1855810835291226404","","fahminiso","in","Karawang, Jawa Barat","0","1","0","https://x.com/vickychoirip/status/1855810835291226404","1212222042289790976","vickychoirip"
"1855638612333007069","Sun Nov 10 15:48:15 +0000 2024","1",". Catatan Sosiologi Kelas 10 Kurikulum Merdeka Semester 1 ㅤㅤ› Paradigma: fakta sosial definisi sosial perilaku sosial source: sekolah yt #studytwt https://t.co/VO1MYL3Ih1","1855638612333007069","https://pbs.twimg.com/media/GcCNe9jbIAABVlb.jpg","","in","","0","0","0","https://x.com/yjwstans/status/1855638612333007069","1466662812164313091","yjwstans"
"1855638245075493282","Sun Nov 10 15:46:48 +0000 2024","2",". Catatan Sosiologi Kelas 10 Kurikulum Merdeka Semester 1 ㅤㅤ› Tindakan Sosial ㅤㅤ› Identitas Diri source: sekolah twt #studytwt https://t.co/s2AG0jBrE8","1855638245075493282","https://pbs.twimg.com/media/GcCNJkNbcAE77wq.jpg","","in","","0","0","0","https://x.com/yjwstans/status/1855638245075493282","1466662812164313091","yjwstans"
"1855635869413306509","Sun Nov 10 15:37:21 +0000 2024","0","#zonauang jasa membuat judul sempro yang efektif jarang diteliti mahasiswa dalam kurikulum merdeka di sekolah dasar donk","1855635869413306509","","","in","","0","1","0","https://x.com/studywithfeb/status/1855635869413306509","1579051382379683840","studywithfeb"
"1855442389038780804","Sun Nov 10 15:35:06 +0000 2024","0","@Anehtapilucu8 Hasil kurikulum merdeka..","1855635300149817646","","Anehtapilucu8","in","","0","0","0","https://x.com/DavimoreMore/status/1855635300149817646","1603757429505765377","DavimoreMore"
"1855574683778998750","Sun Nov 10 15:21:03 +0000 2024","0","@reawakenedbell Lihatlah kurikulum merdeka","1855631763462394137","","reawakenedbell","in","tempatmu berdiri","0","0","0","https://x.com/hiz_nidaulhaq/status/1855631763462394137","630208688","hiz_nidaulhaq"
"1855431665285546449","Sun Nov 10 15:20:46 +0000 2024","0","@tyrectt Hasil KURIKULUM MERDEKA","1855631695170748518","","tyrectt","in","Somewhere in the world","0","0","0","https://x.com/om_abengbeng/status/1855631695170748518","932263052203851777","om_abengbeng"
"1855631664875270264","Sun Nov 10 15:20:39 +0000 2024","0","Lihat noh kurikulum merdeka gak ada yang nakutin gak naik kelas apa jadi jenius itu anak²?","1855631664875270264","","","in","tempatmu berdiri","0","0","0","https://x.com/hiz_nidaulhaq/status/1855631664875270264","630208688","hiz_nidaulhaq"
"1855631039160570057","Sun Nov 10 15:18:10 +0000 2024","0","lagu lulusan kurikulum merdeka https://t.co/QiwdIJ6qVB","1855631039160570057","","","in","","0","0","0","https://x.com/BawangCS/status/1855631039160570057","239329746","BawangCS"
"1855545936451366953","Sun Nov 10 14:57:08 +0000 2024","0","@txtdarigajelas Harusnya murah tuh. Kan udah dibekukan pak rektor","1855625745131098307","","txtdarigajelas","in","","0","0","0","https://x.com/entecavir_/status/1855625745131098307","1839299678149685252","entecavir_"
"1855614042213425387","Sun Nov 10 14:51:44 +0000 2024","0","@MiskinTV_ Merdeka kurikulum nya","1855624389305487707","","MiskinTV_","in","Pekanbaru, Riau","0","0","0","https://x.com/teuku_rendra/status/1855624389305487707","83036801","teuku_rendra"
"1855623217781850130","Sun Nov 10 14:47:05 +0000 2024","0","Asli kurikulum SD makin kesini ternyata makin tertinggal dampak kurikulum merdeka mungkin akan terasa 5-10 mendatang payah","1855623217781850130","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/lelaku_mala/status/1855623217781850130","1190873659939778560","lelaku_mala"
"1855531724572422160","Sun Nov 10 14:08:55 +0000 2024","0","@cobeh2022 Merdeka Kurikulum merdeka udah disiapin pas kamu lulus langsung bisa kerja di gojek hebat gak tuh anak sma kagak bisa baca kagak bisa bilangan kagak bisa pembagian anying menuju indonesia Gold 2045 nih bos senggol dong","1855613610967409133","","cobeh2022","in","Indonesia","0","0","0","https://x.com/GumerTjs/status/1855613610967409133","230096405","GumerTjs"
"1855610763685110079","Sun Nov 10 13:57:36 +0000 2024","0","abis liat materi sekolahnya adekku bapakku 'marah marah' banget sama nadiem dan nuh entah kurikulum merdeka penghapusan UN tematik ga pake buku paket dll","1855610763685110079","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/philodendrosse/status/1855610763685110079","1425472464960716804","philodendrosse"
"1855601418314690801","Sun Nov 10 13:20:28 +0000 2024","0","Kurikulum Merdeka!","1855601418314690801","","","in","Indonesia","0","0","0","https://x.com/CokiePramuka/status/1855601418314690801","1234080904794058752","CokiePramuka"
"1855601104308113519","Sun Nov 10 13:19:13 +0000 2024","1","Akibat kurikulum MERDEKA...Viral Kelas 12 SMA Belum Bisa Numerasi Dasar Matematika https://t.co/dyUmEOOHFJ","1855601104308113519","","","in","","0","0","0","https://x.com/UmmiYusniar/status/1855601104308113519","1626070342132445185","UmmiYusniar"
"1855600527700365470","Sun Nov 10 13:16:55 +0000 2024","0","when kurikulum merdeka ini lo bener di keroyok tugas kelompok + presentasi + praktek + rangkuman ","1855600527700365470","","","in","","0","0","0","https://x.com/ntah675351/status/1855600527700365470","1847198938807595008","ntah675351"
"1855545483407884768","Sun Nov 10 12:51:39 +0000 2024","1","@kysshaly Real banget pls aku udh seneng bisa keluar dari zona reading slump tp di tengah tengah dibantai tugas (kasian ya kt adalah siswi yg terbantai oleh kurikulum merdeka ini )","1855594165863911785","","kysshaly","in","Race Circuit","0","0","0","https://x.com/sainzdirection/status/1855594165863911785","1805426026534813697","sainzdirection"
"1855587133412856091","Sun Nov 10 12:23:42 +0000 2024","0","Apa Sih Deep Learning? Pengganti Kurikulum Merdeka Belajar? Ini Kata Mendikdasmen ...https://t.co/KgxhumhaIN","1855587133412856091","","","in","Jakarta","0","0","0","https://x.com/kalderanews/status/1855587133412856091","817669043792420864","kalderanews"
"1855579335706730498","Sun Nov 10 12:07:43 +0000 2024","0","@abu_waras Hasil kurikulum merdeka ","1855583111314288663","","abu_waras","in","Disini bersamamu","0","0","0","https://x.com/h4r1523/status/1855583111314288663","2566542818","h4r1523"
"1855579335706730498","Sun Nov 10 12:03:56 +0000 2024","296","@abu_waras Ngakak tapi sedih lihat yang beginian kok ya ada anak muda g*blok banget mau jadi apa negeri ini klo anak mudanya seperti ini apa karena efek kurikulum merdeka yaa...","1855582160335577588","","abu_waras","in","","0","16","5","https://x.com/AgungNugro70049/status/1855582160335577588","1764527237251170304","AgungNugro70049"
"1855579509720027397","Sun Nov 10 11:53:24 +0000 2024","0","jepang sekarang pake kurikulum merdeka juga kah?","1855579509720027397","","","in","Indonesia","0","0","0","https://x.com/aeoliands/status/1855579509720027397","452357641","aeoliands"
"1855578138895417798","Sun Nov 10 11:47:57 +0000 2024","0","PGRI Minta Pemerintah Kaji Ulang Kurikulum Merdeka Belajar https://t.co/VEJPnMuaWC via @InvestorID","1855578138895417798","","","in","Jakarta, Indonesia","0","0","0","https://x.com/InvestorID/status/1855578138895417798","238091066","InvestorID"
"1855472428094525845","Sun Nov 10 11:31:05 +0000 2024","0","@mariwpossa kurang lebih ini yang dimaksud kurikulum merdeka","1855573890778661186","","mariwpossa","in","","0","0","0","https://x.com/blamesociethic/status/1855573890778661186","1326716655242637315","blamesociethic"
"1855163172707357030","Sun Nov 10 11:21:34 +0000 2024","0","@hunmanity Kurikulum merdeka tidak suka.","1855571496837795925","","hunmanity","in","ÜT: -6.253903,106.733352","0","0","0","https://x.com/rahzasana/status/1855571496837795925","186029592","rahzasana"
"1855426921926176979","Sun Nov 10 11:18:57 +0000 2024","0","@tanpoponim Average kurikulum merdeka enjoyer","1855570838747337101","","tanpoponim","in","桃園，台灣 | Jakarta, Indonesia","0","0","0","https://x.com/KawaiiSpecOps/status/1855570838747337101","1518879734608044033","KawaiiSpecOps"
"1855313871453737185","Sun Nov 10 11:16:10 +0000 2024","0","@adytm17 @irwndfrry Muncul lah kurikulum merdeka yg tanpa paksaan hasilnya iq hampir setara gorilla. Hidup kalo emang mau maju ya harus banyak paksaan. Kita lahir aja atas perjuangan paksa seorang ibu kalo dibilang lahir secara caesar itupun termasuk paksa krna musti membedah perut sang ibu.","1855570140315914635","","adytm17","in","","0","0","0","https://x.com/takseerock/status/1855570140315914635","1722690894892285952","takseerock"
"1855568864182247576","Sun Nov 10 11:11:06 +0000 2024","27","˚₊‧꒰ა Catatan Informatika (10) ໒꒱ ‧₊˚ Jaringan Komputer IP Address Internet Security &amp; Enkripsi! (Kurikulum Merdeka) https://t.co/gax5zLVwil","1855568864182247576","https://pbs.twimg.com/media/GcBOCf4akAAbDts.jpg","","in"," 𝜗𝜚 ⊹ ‧₊ ꒰ sher ; 15 ꒱ ִ◟🪽","1","2","3","https://x.com/asahiunair/status/1855568864182247576","1543809176287162368","asahiunair"
"1855531724572422160","Sun Nov 10 10:42:33 +0000 2024","1","@cobeh2022 Hasil 10th kurikulum merdeka","1855561677334626775","","cobeh2022","in","Mojosongo,boyolali","0","0","0","https://x.com/edyswibowo1/status/1855561677334626775","978119010188345344","edyswibowo1"
"1855561491728240939","Sun Nov 10 10:41:48 +0000 2024","0","tuhan bersama siswa kurikulum merdeka","1855561491728240939","","","in","shnssc","0","0","0","https://x.com/theweekendcc/status/1855561491728240939","1538734662306041856","theweekendcc"
"1855498162058023320","Sun Nov 10 10:17:39 +0000 2024","0","@sharwrrr @schfess kurikulum merdeka kakk","1855555412239515660","","sharwrrr","in","she/her — dni dnf w/o consent ","0","1","0","https://x.com/ferrerocherra/status/1855555412239515660","1440820512402202633","ferrerocherra"
"1855554389219651791","Sun Nov 10 10:13:35 +0000 2024","0","kurikulum merdeka tai stress bangsat. uang abis nguras kouta kebanyakan presentasi kerja kelompok literasi. LU KIRA GAK PUSING KAH BANGSAT!??. uang lagi tipis tipis nya tiba tiba muncul lah banyak tugas bikin Mading lah bikin poster lah bikin presentasi di Canva lah TAI!","1855554389219651791","","","in","","0","0","0","https://x.com/ntah675351/status/1855554389219651791","1847198938807595008","ntah675351"
"1855554071094022456","Sun Nov 10 10:12:19 +0000 2024","25","Nadiem Mendikbud era Jokowi membuat kurikulum merdeka yang membodohkan dan memiskinkan rakyat. 7/11/2024: Diduga rugikan negara bantuan kuota internet Rp1 5 triliun hangus di era Mendikbud Nadiem Makarim #DinastiMalingJokowi #DinastiMalingJokowi https://t.co/fOIXGZnkbR","1855554071094022456","https://pbs.twimg.com/media/GcBAlwOasAAjJpd.jpg","","in","","2","4","22","https://x.com/Zay34562/status/1855554071094022456","1541060230083006470","Zay34562"
"1854816813546373545","Sun Nov 10 09:16:22 +0000 2024","0","@bram4nty0 @opposite6892 Dungu si bapak sdh benar mau mendahului dari sisi kanan. Ya ampun generasi brengsek zaman now saling dukung pula. Produk kurikulum merdeka???","1855539989913739465","","bram4nty0","in","Indonesia","0","0","0","https://x.com/Sarubung/status/1855539989913739465","231298095","Sarubung"
